File,ClusterID,CenterX,CenterY,Radius_m,Inliers
accumulated_02_dbscan.laz,48,19.659593479158033,17.079168386297884,0.45180185692616665,33
accumulated_02_dbscan.laz,52,57.58556191467275,-18.375718002081353,0.20716446701788566,85
accumulated_02_dbscan.laz,53,-0.11628133704736358,16.82739554317549,0.5374975534884353,40
accumulated_02_dbscan.laz,54,14.34798056155539,-65.64296976241948,0.2163299395855111,124
accumulated_02_dbscan.laz,56,-3.346047619047648,-15.092238095238255,0.4036095023478417,39
accumulated_02_dbscan.laz,60,31.024999999999768,-47.392142857142574,0.20368292685876305,275
accumulated_02_dbscan.laz,61,53.95352941176578,-40.91176470588277,0.41474759907023917,31
accumulated_02_dbscan.laz,68,18.144106145254625,-71.98304469274022,0.194543978663686,117
accumulated_02_dbscan.laz,69,71.85680722891678,11.725361445784614,0.24810685435486335,39
accumulated_02_dbscan.laz,70,36.70999999999854,-10.800000000001349,0.1303840481028198,160
accumulated_02_dbscan.laz,73,11.048571428571114,16.47928571428561,0.5537557296891992,24
accumulated_02_dbscan.laz,74,25.11948275862115,22.873275862069296,0.19976874263797795,28
accumulated_02_dbscan.laz,78,53.769999999992685,25.309999999984285,0.2617250465499314,56
accumulated_02_dbscan.laz,81,-13.009999999997312,-33.37190476190274,0.18217942365412007,177
accumulated_02_dbscan.laz,82,50.16088235293932,-19.690294117644584,0.16215727765965876,108
accumulated_02_dbscan.laz,83,23.36311320754694,25.44594339622627,0.1659725965704537,24
accumulated_02_dbscan.laz,84,63.30105263157669,3.175789473683931,0.2623234137589706,96
accumulated_02_dbscan.laz,85,10.681521739130975,16.995000000000307,0.38876774450542007,26
accumulated_02_dbscan.laz,87,-0.11146288209612648,-42.0912445414851,0.18125044508093172,184
accumulated_02_dbscan.laz,89,39.273695652173195,-46.971576086955714,0.1637032394014046,127
accumulated_02_dbscan.laz,90,-29.320000000002796,5.755000000000288,0.2214158982575898,289
accumulated_02_dbscan.laz,91,12.80499999999136,-75.58499999994922,0.28504385622351647,25
accumulated_02_dbscan.laz,92,36.384110169490704,-50.813474576271304,0.21798417778934692,134
accumulated_02_dbscan.laz,95,-6.564848484848728,22.854848484848446,0.3196423908600881,25
accumulated_02_dbscan.laz,97,1.698148148147965,-57.36444444444414,0.13008913268130345,122
accumulated_02_dbscan.laz,98,-16.777037037036933,14.69000000000027,0.3535291405579682,38
accumulated_02_dbscan.laz,100,55.9102803738319,-11.125654205606336,0.3199682987459234,88
accumulated_02_dbscan.laz,102,60.967229299362636,3.1930891719746484,0.23793302466024435,83
accumulated_02_dbscan.laz,104,8.744999999999463,16.674999999998573,0.30700162865871206,167
accumulated_02_dbscan.laz,105,21.66272727272807,-77.69818181818012,0.09968960090511979,29
accumulated_02_dbscan.laz,109,-5.5956756756757375,-45.32027027026956,0.17297825160805735,181
accumulated_02_dbscan.laz,110,46.352100591715704,33.22044378698042,0.2635575792823303,78
accumulated_02_dbscan.laz,113,54.46333333334059,-4.850000000001725,0.4277200538180698,110
accumulated_02_dbscan.laz,115,58.94125000000299,14.230000000000041,0.45301938424579685,63
accumulated_02_dbscan.laz,116,3.4153225806537084,-48.30306451611016,0.4552620427375624,172
accumulated_02_dbscan.laz,117,27.93499999999955,20.985000000000927,0.728868986854788,33
accumulated_02_dbscan.laz,119,-34.80224220623517,2.324256594724348,0.1642718977769539,89
accumulated_02_dbscan.laz,121,-32.89901151631429,11.789817658348873,0.24981961396740157,208
accumulated_02_dbscan.laz,122,17.601198630136942,-13.961917808219308,0.2129754430918227,27
accumulated_02_dbscan.laz,124,39.9049999999973,-107.45921052632174,0.4372694485458454,20
accumulated_02_dbscan.laz,125,66.3449999999984,-6.7349999999999275,0.2930017064787694,49
accumulated_02_dbscan.laz,128,85.80578602620857,-12.56674672488628,0.5358285025802556,36
accumulated_02_dbscan.laz,131,84.74247311827912,-21.505913978494537,0.3327713785470469,76
accumulated_02_dbscan.laz,132,31.863787878787488,-20.789444444444317,0.3580086761840664,53
accumulated_02_dbscan.laz,133,-28.077291666666465,33.023645833333276,0.1987036163993151,48
accumulated_02_dbscan.laz,134,52.37267123287732,1.5922602739737504,0.22268270428946846,175
accumulated_02_dbscan.laz,135,10.783260869565652,-59.66152173912932,0.18155102601432924,67
accumulated_02_dbscan.laz,137,16.231927710842356,-81.19180722891393,0.14682911623364026,48
accumulated_02_dbscan.laz,139,-7.84500000000125,40.66299999999908,0.055081757416879755,36
accumulated_02_dbscan.laz,140,-1.9470588235307331,-51.38117647058959,0.09122389658433862,102
accumulated_02_dbscan.laz,141,-3.222396449704172,23.56825443787019,0.22225958360127224,30
accumulated_02_dbscan.laz,142,6.77071428571635,17.62357142857229,1.0643504294779784,20
accumulated_02_dbscan.laz,143,70.60681818182145,-22.721363636363943,0.1970075721177796,48
accumulated_02_dbscan.laz,144,53.03814606741587,25.125786516854628,0.18990494236750394,68
accumulated_02_dbscan.laz,148,32.335909090915735,-95.63227272730067,0.1762851278159133,21
accumulated_02_dbscan.laz,150,9.687368421052822,18.330263157894535,0.36277678324230234,27
accumulated_02_dbscan.laz,155,5.364999999993477,-63.28500000000739,0.1202081528106837,84
accumulated_02_dbscan.laz,156,-7.845000000001251,42.81500000000023,0.20554804791108552,43
accumulated_02_dbscan.laz,157,7.474836734693929,16.36091836734699,0.511838375969777,28
accumulated_02_dbscan.laz,159,23.404999999996893,-93.02000000000555,0.09013878189138161,21
accumulated_02_dbscan.laz,160,-9.340568862275292,-39.342005988023914,0.14332923549627896,107
accumulated_02_dbscan.laz,165,35.569385026736384,42.70237967914304,0.2554343022680052,61
accumulated_02_dbscan.laz,166,-4.827142857142685,-31.890714285714242,0.9329033569824168,24
accumulated_02_dbscan.laz,172,-2.724999999998945,20.75500000000107,0.6091387362483168,20
accumulated_02_dbscan.laz,173,23.6473622047229,33.62870078739948,0.12872781611422374,70
accumulated_02_dbscan.laz,174,-1.6281241914618396,16.598525226390674,0.3119218090487978,39
accumulated_02_dbscan.laz,176,-10.265578034682076,9.89297687861269,0.25590727068702057,30
accumulated_02_dbscan.laz,180,19.60077464788628,26.196971830985095,0.06916948586030157,67
accumulated_02_dbscan.laz,182,44.52436893203941,-34.26368932038872,0.26472311897596923,40
accumulated_02_dbscan.laz,187,30.03363636363692,34.1945454545465,0.09475937337889855,45
accumulated_02_dbscan.laz,188,7.383235294117444,18.507184873949804,0.2733297429207325,22
accumulated_02_dbscan.laz,191,17.49304878048778,-13.250853658536355,0.22501007975283607,30
accumulated_02_dbscan.laz,200,8.929999999999902,-69.16722222221895,0.16092422110281118,53
accumulated_02_dbscan.laz,206,26.94890070921971,28.106595744680597,0.6046568948712288,22
accumulated_02_dbscan.laz,234,20.059324324324784,-87.36662162161068,0.11094668663042474,34
accumulated_03_dbscan.laz,4,8.505621301775236,17.014807692307656,1.1215525652978404,28
accumulated_03_dbscan.laz,8,9.806679768307834,18.509232519652393,0.4804729209604398,23
accumulated_03_dbscan.laz,11,3.478665048543277,-48.13281553398123,0.2716374307662461,135
accumulated_03_dbscan.laz,12,9.62978468899517,16.055574162679417,0.8402338008771857,28
accumulated_03_dbscan.laz,14,-22.648711048158564,34.6570018885742,0.5144566138907866,26
accumulated_03_dbscan.laz,15,84.7695833333348,-21.535208333332342,0.3525653135915925,31
accumulated_03_dbscan.laz,17,0.1303883495145495,14.000582524271833,0.1493399876035889,36
accumulated_03_dbscan.laz,19,-18.835701754386402,17.566578947368228,0.5015820615629163,23
accumulated_03_dbscan.laz,21,64.36709150326855,-7.523104575163055,0.2808712978852124,143
accumulated_03_dbscan.laz,22,39.3028571428574,-46.964285714284664,0.19294178037002674,98
accumulated_03_dbscan.laz,23,-1.9516666666653228,-51.381666666667506,0.09168181693064954,45
accumulated_03_dbscan.laz,24,-10.802480916030532,10.662709923664147,0.20082593428766715,36
accumulated_03_dbscan.laz,25,52.72823651452134,-28.600311203319635,0.27124863287338036,138
accumulated_03_dbscan.laz,26,-20.20499999999995,-21.564999999999834,0.1570031846809121,296
accumulated_03_dbscan.laz,36,-32.93437172775014,11.803219895287901,0.25542932371944393,163
accumulated_03_dbscan.laz,37,52.406447368421205,1.6461184210528192,0.2564767424646916,151
accumulated_03_dbscan.laz,39,9.554205607476636,17.655420560747814,0.3462190496792903,24
accumulated_03_dbscan.laz,40,29.074344947735188,22.649975609756186,0.5564630035211023,27
accumulated_03_dbscan.laz,45,1.3901685393258267,23.53011235955061,0.1528274216410837,29
accumulated_03_dbscan.laz,47,10.731981610653143,17.078646163601764,0.4059874353975814,36
accumulated_03_dbscan.laz,50,-13.030157480315394,-33.340925196850336,0.15043144932783434,120
accumulated_03_dbscan.laz,52,2.5539999999998853,13.025000000000079,0.06435060217273098,24
accumulated_03_dbscan.laz,54,66.41833333333116,-6.794999999999898,0.320355705078972,32
accumulated_03_dbscan.laz,56,9.16059322033898,-2.050932203389839,0.1617631682690743,40
accumulated_03_dbscan.laz,58,-9.44365284974085,16.38349740932633,0.22644053549634433,34
accumulated_03_dbscan.laz,61,-9.319999999995382,-39.14999999999876,0.05000000000375913,31
accumulated_03_dbscan.laz,66,-31.419266263237397,-3.4728971255673704,0.24057641275665498,134
accumulated_03_dbscan.laz,69,8.784264705882512,15.97941176470694,0.39208830589371263,88
accumulated_03_dbscan.laz,70,-1.3708536585365774,11.748902439024398,0.13085826146064433,32
accumulated_03_dbscan.laz,74,47.44450646298441,-60.51114571092819,0.6891161588014669,38
accumulated_03_dbscan.laz,77,55.416978609629716,-23.23943850267629,0.34697906395029615,87
accumulated_03_dbscan.laz,78,10.78295454545331,-59.555681818183466,0.1870952932627535,44
accumulated_03_dbscan.laz,80,47.98241573033708,-38.792752808987956,0.21311477680364987,83
accumulated_03_dbscan.laz,81,-16.556142857143087,-27.405285714285736,0.1868153076802619,140
accumulated_03_dbscan.laz,82,38.62512500000008,-41.80212500000041,0.724878114754394,33
accumulated_03_dbscan.laz,83,21.252802275960168,17.44886913229023,0.36061335358978613,37
accumulated_03_dbscan.laz,85,43.07900000000073,-17.529999999999664,0.16025292509107555,125
accumulated_03_dbscan.laz,86,1.6994366197182469,-57.361901408449626,0.12362364656784934,118
accumulated_03_dbscan.laz,87,-34.85666666667183,2.3544444444445607,0.16065068308885777,106
accumulated_03_dbscan.laz,88,2.8184995755518556,24.678022071307204,0.525917954518114,27
accumulated_03_dbscan.laz,89,23.57566037735854,25.479999999999812,0.2673489033048256,26
accumulated_03_dbscan.laz,90,-14.907199999999797,24.235999999999404,0.21133821235140635,36
accumulated_03_dbscan.laz,95,34.931354679802524,-46.09270443349654,0.29144600654920655,258
accumulated_03_dbscan.laz,96,8.227736842105394,-18.93657894736835,0.11792050940096918,29
accumulated_03_dbscan.laz,98,11.99464285714312,16.007767857142955,0.28814016184835584,26
accumulated_03_dbscan.laz,103,44.41815028901748,-31.50777456647471,0.32185740478322683,37
accumulated_03_dbscan.laz,104,50.05066666666699,-19.64966666666729,0.16099861973229324,93
accumulated_03_dbscan.laz,105,53.79999999999985,25.25499999999588,0.24824383174227954,43
accumulated_03_dbscan.laz,108,-5.626842105263336,-45.33611842105322,0.17688469930745493,145
accumulated_03_dbscan.laz,109,-0.12052631579073225,-42.077894736843525,0.17064729302138548,273
accumulated_03_dbscan.laz,110,16.451263736263734,14.747769230769102,0.6131349651167483,40
accumulated_03_dbscan.laz,112,14.465710382513631,14.262076502732272,0.16988032465127248,22
accumulated_03_dbscan.laz,114,-3.3143728620297916,23.904087799315736,0.305951652313797,23
accumulated_03_dbscan.laz,115,55.00863636363674,-4.947727272727633,0.1502958514908466,87
accumulated_03_dbscan.laz,116,-16.929814814814826,16.739444444444242,0.1798156730343373,215
accumulated_03_dbscan.laz,118,63.24679104477548,3.1120149253728417,0.23709567123368905,66
accumulated_03_dbscan.laz,119,-7.140957446808512,27.1062127659575,0.3007733724056045,43
accumulated_03_dbscan.laz,120,70.80363636363619,-22.65636363636493,0.4162266547196934,20
accumulated_03_dbscan.laz,121,25.473750000000194,23.487500000000438,0.26799312024794314,24
accumulated_03_dbscan.laz,122,7.073553971487412,-53.97603869653642,0.20648402992423184,80
accumulated_03_dbscan.laz,123,31.019230769230095,-47.39961538461482,0.21022142454309453,242
accumulated_03_dbscan.laz,124,60.91068181818471,3.2098051948064925,0.23089011041228782,59
accumulated_03_dbscan.laz,125,-23.41700000000053,23.58700000000044,0.18787761974290473,73
accumulated_03_dbscan.laz,126,36.42000000000046,-51.0050000000023,0.4128256290517007,71
accumulated_03_dbscan.laz,128,4.795769230768954,16.3284615384617,0.11772309803373619,25
accumulated_03_dbscan.laz,129,-7.725000000000233,41.45499999999228,0.8492643875654958,39
accumulated_03_dbscan.laz,130,46.52515624999788,33.23171874999686,0.2917589604691265,65
accumulated_03_dbscan.laz,131,53.318333333337726,-7.688333333336341,0.32782956276926917,21
accumulated_03_dbscan.laz,135,19.495966010733447,16.412066189624422,0.9785949577858518,37
accumulated_03_dbscan.laz,136,13.295517241379473,-4.492068965517281,0.8049674848122546,47
accumulated_03_dbscan.laz,137,23.735791366906387,16.349892086330964,0.24895845871531994,23
accumulated_03_dbscan.laz,138,16.64999999998739,-31.97500000000629,0.5771698190168421,32
accumulated_03_dbscan.laz,140,-6.88636363636354,25.756363636363623,0.2527289077774782,26
accumulated_03_dbscan.laz,142,85.57663265306033,-12.686224489796839,0.31319466729872186,42
accumulated_03_dbscan.laz,145,8.141228287841283,15.951674937965139,0.13006906531103632,21
accumulated_03_dbscan.laz,146,16.25948275862274,-81.15155172413304,0.11204641682927276,21
accumulated_03_dbscan.laz,147,53.648577981654135,-16.193440366970965,0.34863969664908306,77
accumulated_03_dbscan.laz,148,8.933749999997998,-69.15625000000183,0.15150288776378457,42
accumulated_03_dbscan.laz,150,-29.29699999999943,5.736333333332735,0.20703247195591784,181
accumulated_03_dbscan.laz,151,23.965000000000895,21.755312499998826,0.49673002995338583,23
accumulated_03_dbscan.laz,152,5.380000000013726,-63.28999999999631,0.11401754249764244,59
accumulated_03_dbscan.laz,155,55.79855140186959,-11.168925233645068,0.2420270343063491,71
accumulated_03_dbscan.laz,156,72.60142857143484,12.149387755107002,1.0298644488587365,28
accumulated_03_dbscan.laz,157,58.691666666668404,14.310000000000706,0.2038858613173113,36
accumulated_03_dbscan.laz,158,52.92305194805172,25.14324675324701,0.22645572074038828,64
accumulated_03_dbscan.laz,159,18.141760925449816,-71.96805912596359,0.1782496414817139,121
accumulated_03_dbscan.laz,160,-3.248513513513506,15.546891891891962,0.26950601403257207,23
accumulated_03_dbscan.laz,161,14.34794117647111,-65.62205882353324,0.20513182528387983,69
accumulated_03_dbscan.laz,163,3.227148760330565,-13.106239669421571,0.16200945355800794,45
accumulated_03_dbscan.laz,165,57.66645833333656,-18.377083333329963,0.2168433774610229,81
accumulated_03_dbscan.laz,167,23.592887323943227,26.88373239436612,0.2538320667517277,24
accumulated_03_dbscan.laz,170,23.657499999996613,33.64999999998371,0.14020074891426315,54
accumulated_03_dbscan.laz,173,11.633984149855985,16.795850144092164,0.30417594957323957,30
accumulated_03_dbscan.laz,177,65.55704678362194,8.38511695906217,0.2863969428069223,35
accumulated_03_dbscan.laz,178,2.77500000000007,-13.204444444444421,0.11372617102193408,31
accumulated_03_dbscan.laz,181,62.78220136518935,-24.507593856658698,0.4302571507152308,22
accumulated_03_dbscan.laz,188,-4.322577962577964,-17.560478170478174,0.21283604542080706,23
accumulated_03_dbscan.laz,192,69.45500000000632,6.850000000001015,0.30647185842082453,40
accumulated_03_dbscan.laz,193,30.047857142859826,34.199285714291264,0.10956779655358992,20
accumulated_03_dbscan.laz,196,21.642555555552395,-77.69633333333181,0.08665370273285848,21
accumulated_03_dbscan.laz,198,8.781839378238399,-17.79279792746114,0.2591652988439243,23
accumulated_03_dbscan.laz,204,24.763929336188422,22.05566381156294,0.27911680497828584,23
accumulated_03_dbscan.laz,206,25.02268267223409,21.6472546972862,0.21794378480170634,20
accumulated_03_dbscan.laz,207,14.023571428572259,-5.438571428571094,0.7361389204527498,37
accumulated_03_dbscan.laz,213,-1.5679464285714098,11.159999999999926,0.29359034143546037,32
accumulated_03_dbscan.laz,221,-7.36869885433724,26.937921440261874,1.0490704904411985,26
accumulated_03_dbscan.laz,222,8.451557377049063,-17.4538524590162,0.22993417727733126,26
accumulated_03_dbscan.laz,238,19.61500000000059,26.235000000000227,0.09617692030883203,34
accumulated_03_dbscan.laz,240,55.96560240963828,12.087289156626538,0.19276101253805686,20
accumulated_04_dbscan.laz,0,-29.261930946291574,5.672109974424653,0.2137582267951354,89
accumulated_04_dbscan.laz,6,39.254769585250536,-46.87154377879961,0.1649864355049297,69
accumulated_04_dbscan.laz,8,-5.627831858407426,-45.338672566372225,0.17868572078351824,85
accumulated_04_dbscan.laz,15,-1.0852419354838472,-15.329032258064473,0.18930951331463336,35
accumulated_04_dbscan.laz,17,-21.86744318181822,-5.971420454545514,0.22760494185270239,164
accumulated_04_dbscan.laz,23,34.92271513353171,-46.067462908012246,0.28299297765745574,198
accumulated_04_dbscan.laz,28,55.12273195876362,-4.953969072164543,0.2466821499669747,54
accumulated_04_dbscan.laz,36,52.7835294117638,-28.616764705882172,0.30470715988738445,105
accumulated_04_dbscan.laz,38,-32.990813008130246,11.876910569105783,0.3110885070587931,132
accumulated_04_dbscan.laz,39,-20.198181818181745,-21.56977272727263,0.15978307221122595,142
accumulated_04_dbscan.laz,46,-16.636886792452934,-27.434811320754733,0.20694273048071007,75
accumulated_04_dbscan.laz,48,23.697631578946815,16.328157894736766,0.28493499282961193,27
accumulated_04_dbscan.laz,49,-2.047000000000203,-51.43233333333556,0.13105130462844652,32
accumulated_04_dbscan.laz,50,-24.147985074625854,-15.467686567163879,0.29769338621151475,193
accumulated_04_dbscan.laz,53,24.40144000000003,17.422007999999963,0.34980775529428676,20
accumulated_04_dbscan.laz,54,-7.832500000000904,-29.495000000000168,0.5830362338663536,94
accumulated_04_dbscan.laz,57,52.728749999994506,-16.38875000000012,0.6016254025609291,51
accumulated_04_dbscan.laz,60,2.8818281938328125,17.510550660792823,0.22959481195946718,23
accumulated_04_dbscan.laz,61,2.517828162291172,-25.334976133651544,0.23222515826501347,31
accumulated_04_dbscan.laz,63,23.259917355371694,26.945991735537255,0.3965006522429907,20
accumulated_04_dbscan.laz,64,48.40298611111239,-42.34541666666683,0.34122846928106754,20
accumulated_04_dbscan.laz,65,-5.9671153846149965,24.68096153846186,1.3794472190623428,29
accumulated_04_dbscan.laz,66,6.450000000000126,-29.75882352941164,0.13532608318035164,23
accumulated_04_dbscan.laz,67,31.00500000000011,-47.404999999999184,0.207002415444126,129
accumulated_04_dbscan.laz,69,8.72302955665032,12.667266009852165,0.1174729932671292,27
accumulated_04_dbscan.laz,71,52.80500000000121,25.095000000001292,0.14577379737254276,43
accumulated_04_dbscan.laz,72,37.41499999999772,-10.855000000001503,0.3536240941992272,116
accumulated_04_dbscan.laz,73,36.989999999999625,-10.905000000000433,0.2711549372587132,115
accumulated_04_dbscan.laz,74,-15.129943365695771,17.110372168284783,0.47133149477053815,43
accumulated_04_dbscan.laz,79,-16.961680327868827,15.00184426229506,0.39158734789915206,33
